proba_0,proba_1,subgroup_1,label
0.24252373021157514,0.7574762697884249,A,0
0.5311197216038059,0.468880278396194,A,1
0.01886194574073652,0.9811380542592635,A,1
0.032592688746919785,0.9674073112530802,A,0
5.4100230963638474e-05,0.9999458997690364,A,1
0.02949143658916553,0.9705085634108345,A,1
0.045012473207964865,0.9549875267920351,A,1
0.5945116892627982,0.40548831073720176,A,0
0.5379830517458837,0.4620169482541164,A,1
0.4184112773234836,0.5815887226765164,A,0
0.14669863009721062,0.8533013699027894,A,1
0.9975817708893617,0.0024182291106383132,A,0
0.9008994453888528,0.09910055461114725,A,0
0.66422327204292,0.33577672795707997,A,1
0.4774962274073169,0.5225037725926831,A,1
0.9635696098171671,0.03643039018283293,A,0
0.08924956359039393,0.9107504364096061,A,1
0.011681006935883476,0.9883189930641165,A,1
0.9850002288246031,0.014999771175396805,A,0
0.06496200196543211,0.9350379980345679,A,1
0.0011138977410237727,0.9988861022589762,A,1
0.8710785822007235,0.12892141779927643,A,0
0.31858986486419894,0.6814101351358011,A,1
0.24886221294332922,0.7511377870566708,A,1
0.05939499035302487,0.9406050096469751,A,1
0.9718597967956878,0.028140203204312243,A,1
0.9969966255568956,0.003003374443104373,A,0
0.34677501199059724,0.6532249880094028,A,0
0.9919950840635665,0.008004915936433512,A,0
0.2742277357815268,0.7257722642184732,A,1
0.9288874789992017,0.0711125210007984,A,0
0.07564432961875056,0.9243556703812494,A,1
0.9995366224222421,0.0004633775777579023,A,0
0.8198018417877047,0.18019815821229535,A,1
0.8716624278497235,0.1283375721502765,A,0
0.8506509511831352,0.14934904881686487,A,0
0.16509158852985573,0.8349084114701443,A,0
0.19849527028666858,0.8015047297133314,A,1
0.7177274378629221,0.2822725621370779,A,0
0.5255982476847022,0.4744017523152978,A,1
0.9668788218638302,0.03312117813616975,A,0
0.07675423989138608,0.9232457601086139,A,1
0.4259187026263621,0.5740812973736379,A,0
0.9969374543985738,0.003062545601426136,A,0
0.3356732972801013,0.6643267027198987,A,1
0.47392352688647055,0.5260764731135295,A,1
0.01383052328146206,0.9861694767185379,A,1
0.3771328345195547,0.6228671654804453,A,1
0.981645571473451,0.01835442852654898,A,0
0.013146602432464238,0.9868533975675358,A,1
0.08685075819164245,0.9131492418083575,A,1
0.16733590424591627,0.8326640957540837,A,1
0.6860705934479363,0.3139294065520637,A,0
0.3720058526854423,0.6279941473145577,A,1
0.37079774880395233,0.6292022511960477,A,1
0.8732606167267258,0.1267393832732742,A,1
0.3903303414425564,0.6096696585574436,A,1
0.6111491765306096,0.38885082346939037,A,0
0.06856208013361798,0.931437919866382,A,1
0.7073880563589241,0.29261194364107596,A,0
0.08101449857664644,0.9189855014233536,A,1
0.0866662159609386,0.9133337840390614,A,1
0.01938433909891879,0.9806156609010812,A,1
0.16374446883121563,0.8362555311687844,A,0
0.8342847520089638,0.16571524799103624,A,0
0.6004317890417044,0.3995682109582956,A,0
0.47308816051594027,0.5269118394840597,A,1
0.9345178453784347,0.06548215462156526,A,0
0.6702978867804681,0.32970211321953186,A,0
0.7376541880593112,0.26234581194068884,A,1
0.7751168974449849,0.2248831025550151,A,0
0.550774862622754,0.44922513737724595,A,0
0.4839833907595452,0.5160166092404548,A,1
0.16516953568324788,0.8348304643167521,A,1
0.9950718323277671,0.00492816767223297,A,0
0.933800512915685,0.066199487084315,A,0
0.8398847313093692,0.16011526869063078,A,0
0.30214126414174636,0.6978587358582536,A,1
0.07471295943709033,0.9252870405629097,A,1
0.00473466769806663,0.9952653323019334,A,1
0.998246650892471,0.0017533491075289974,A,0
0.7765878463969436,0.22341215360305638,A,0
0.18935302792103903,0.810646972078961,A,1
0.010413842080810531,0.9895861579191895,A,1
0.7387041408110075,0.2612958591889925,A,1
0.5644395241598517,0.43556047584014834,A,0
0.45097157036367264,0.5490284296363274,A,1
0.2262473032748128,0.7737526967251872,A,1
0.376638910888379,0.623361089111621,A,0
0.3009771794764592,0.6990228205235408,A,1
0.001667796275304223,0.9983322037246958,A,1
0.94415573518042,0.05584426481958001,A,0
0.024321746074195683,0.9756782539258043,A,1
0.33492849706208994,0.6650715029379101,A,1
0.6466565427835185,0.35334345721648147,A,1
0.18573697656203814,0.8142630234379619,A,0
0.5984199440593856,0.4015800559406144,A,1
0.9990133846961212,0.0009866153038787786,A,0
0.013044561262032128,0.9869554387379679,A,1
0.9889742675926003,0.011025732407399673,A,0
0.1350369001413365,0.8649630998586635,A,1
0.22045777349199014,0.7795422265080099,A,1
0.020182194496270678,0.9798178055037293,A,1
0.0462872601391453,0.9537127398608547,A,1
0.46502002287831457,0.5349799771216854,A,1
0.10178446697743182,0.8982155330225682,A,1
0.7407667949391252,0.25923320506087477,A,0
0.08531701377711765,0.9146829862228824,A,1
0.920377414696615,0.07962258530338494,A,0
0.9562647542154429,0.043735245784557085,A,0
0.839788789794797,0.16021121020520304,A,0
0.02036568338643796,0.979634316613562,A,1
0.009544561165222176,0.9904554388347778,A,1
0.010220560697653647,0.9897794393023464,A,1
0.3328236793891257,0.6671763206108743,A,0
0.0002354622482358959,0.9997645377517641,A,1
0.9963990325378415,0.0036009674621585545,A,0
0.0002812367919780012,0.999718763208022,A,1
0.1030107851544585,0.8969892148455415,A,0
0.09393987865579356,0.9060601213442064,A,1
0.8909904422351924,0.10900955776480756,A,0
0.053019590022777674,0.9469804099772223,A,1
0.9542439460673209,0.04575605393267907,A,0
0.8070953652994517,0.19290463470054825,A,0
0.3085386065624439,0.6914613934375561,A,1
0.8643719736168093,0.13562802638319071,A,0
0.9009765280075814,0.09902347199241858,A,0
0.86088583832778,0.13911416167221996,A,0
0.7599755115558847,0.24002448844411525,A,0
0.27872857007869356,0.7212714299213064,A,1
0.32361352399226717,0.6763864760077328,A,1
0.22125702667540526,0.7787429733245947,A,1
0.3807432801464431,0.6192567198535569,A,1
0.8286440022412072,0.1713559977587929,A,1
0.004587038654406461,0.9954129613455935,A,1
0.06209949342277299,0.937900506577227,A,1
0.38243831664389727,0.6175616833561027,A,0
0.34117039339822874,0.6588296066017713,A,1
0.22583471616770645,0.7741652838322935,A,1
0.9744714676361427,0.02552853236385729,A,0
0.15884337007169813,0.8411566299283019,A,1
0.825677386415651,0.17432261358434895,A,0
0.181029380176297,0.818970619823703,A,0
0.2532578027791066,0.7467421972208934,A,1
0.8946414946199535,0.10535850538004658,A,0
0.09372541145520308,0.9062745885447969,A,0
0.9857378635776426,0.014262136422357354,A,0
0.9956359729715326,0.004364027028467373,A,0
0.8929607131800708,0.1070392868199293,A,0
0.02227175485623123,0.9777282451437688,A,1
0.7003510292567706,0.2996489707432294,A,0
0.643179853083726,0.356820146916274,A,0
0.21422760353908643,0.7857723964609136,A,1
0.9837623798562642,0.016237620143735785,A,0
0.6859760434324713,0.3140239565675287,A,0
0.0001233019131422486,0.9998766980868578,A,1
0.7896461467673688,0.21035385323263123,A,0
0.9984141438401775,0.001585856159822531,A,0
0.17591249395750164,0.8240875060424984,A,1
0.04573138052342618,0.9542686194765738,A,0
0.04474291602877778,0.9552570839712222,A,1
0.6832392356298341,0.31676076437016587,A,0
0.21899384047074133,0.7810061595292587,A,1
0.9991986394086105,0.0008013605913894875,A,0
0.32646070541253813,0.6735392945874619,A,1
0.004952873916026501,0.9950471260839735,A,1
0.8913982673391313,0.10860173266086869,A,0
0.9405314935993712,0.05946850640062884,A,0
0.7698203134181674,0.23017968658183258,A,0
0.868188759469406,0.131811240530594,A,1
0.2974746432423694,0.7025253567576306,A,1
0.6550653066759692,0.3449346933240308,A,0
0.8222558029759184,0.1777441970240816,A,0
0.3080690618260603,0.6919309381739397,A,1
0.8642267350234825,0.13577326497651748,A,1
0.04200492011381518,0.9579950798861848,A,1
0.04240588334936768,0.9575941166506323,A,1
0.00275628029380115,0.9972437197061989,A,1
1.7753737956316407e-05,0.9999822462620437,A,1
0.9700453210472775,0.029954678952722524,A,0
0.9851292480225605,0.014870751977439494,A,0
0.4218609513031848,0.5781390486968152,A,1
0.048846082760562126,0.9511539172394379,A,1
0.0019515227611857089,0.9980484772388143,A,1
0.9074394657391021,0.0925605342608979,A,0
0.414921594666222,0.585078405333778,A,1
0.527119567658038,0.472880432341962,A,0
0.31016524685389113,0.6898347531461089,A,0
0.8940992790034391,0.10590072099656088,A,0
0.5109083531925644,0.4890916468074356,A,1
0.9702662657219825,0.0297337342780175,A,0
0.004389459848330612,0.9956105401516694,A,1
0.15307884496858615,0.8469211550314139,A,1
0.4685173499812644,0.5314826500187356,A,0
0.8334217004275024,0.16657829957249762,A,0
0.26509103447913396,0.734908965520866,A,1
0.323386327446358,0.676613672553642,A,1
0.9602550147805566,0.039744985219443356,A,0
0.7729861498348286,0.2270138501651714,A,0
0.9986828830602794,0.001317116939720536,A,0
0.7901500853308288,0.20984991466917127,A,0
0.9932761877822902,0.006723812217709844,A,0
0.5560349245087768,0.44396507549122327,A,1
0.05919086604589585,0.9408091339541041,A,1
0.7318493173811712,0.2681506826188288,A,1
0.6454221234003377,0.35457787659966233,A,0
0.3881059538068299,0.6118940461931701,A,0
0.9881097544888144,0.011890245511185612,A,0
0.1479511524944519,0.8520488475055481,A,1
0.21422270670158539,0.7857772932984146,A,0
0.97938769982558,0.02061230017441993,A,0
0.4495510869874818,0.5504489130125182,A,1
0.9568426759647178,0.04315732403528221,A,0
0.40049815364499863,0.5995018463550014,A,0
0.11407288777473423,0.8859271122252658,A,1
0.007925771683365168,0.9920742283166348,A,1
0.39155771417496965,0.6084422858250303,A,0
0.8871267890933564,0.11287321090664357,A,1
0.011430197415180143,0.9885698025848199,A,1
0.4669553834154515,0.5330446165845485,A,0
0.058970167823675146,0.9410298321763249,A,1
0.5895482335628426,0.4104517664371575,A,0
0.2058296980298152,0.7941703019701848,A,0
0.9816711778113142,0.018328822188685805,A,0
0.6199542794450442,0.3800457205549558,A,0
0.8584083413841257,0.1415916586158743,A,0
0.08138465428659036,0.9186153457134096,A,1
0.9617516568225234,0.03824834317747661,A,0
0.0364039438874908,0.9635960561125092,A,1
0.024404159693985128,0.9755958403060149,A,1
0.9822501671849801,0.017749832815019892,A,0
0.04252186240415878,0.9574781375958412,A,1
0.1663260257334126,0.8336739742665874,A,1
0.32843029326738515,0.6715697067326148,A,1
0.6116408908487657,0.3883591091512343,A,0
0.940431366491673,0.05956863350832703,A,0
0.5536799104220302,0.4463200895779698,A,0
0.6930399284563518,0.30696007154364824,A,0
0.07125654217131949,0.9287434578286805,A,1
0.14669950698972078,0.8533004930102792,A,0
0.8081895049583347,0.19181049504166528,A,0
0.0053604960053815764,0.9946395039946184,A,1
0.5688450614988925,0.4311549385011075,A,1
0.9707461102991838,0.029253889700816185,A,0
0.02496994266681396,0.975030057333186,A,1
0.5407068550589047,0.4592931449410953,A,0
0.13114631211928596,0.868853687880714,A,1
0.407296124451467,0.592703875548533,A,1
0.7819385734314843,0.21806142656851565,A,0
0.25435171690505365,0.7456482830949464,A,0
0.9964232026504428,0.003576797349557222,A,0
0.7332628714832738,0.2667371285167262,A,0
0.13302418368576774,0.8669758163142323,A,1
0.1409251821066545,0.8590748178933455,A,0
0.06460857779847295,0.935391422201527,A,1
0.214371197378026,0.785628802621974,A,1
0.010446138995417908,0.9895538610045821,A,1
0.6078711744034087,0.3921288255965913,A,0
0.4189393794605425,0.5810606205394575,A,0
0.31867814004580075,0.6813218599541992,A,0
0.2223160142342654,0.7776839857657346,A,1
0.783131851205547,0.216868148794453,A,0
0.49263198645817274,0.5073680135418273,A,0
0.9713322236872847,0.02866777631271529,A,0
0.09341459632316929,0.9065854036768307,A,1
7.365495431599367e-05,0.999926345045684,A,1
0.11145547485058227,0.8885445251494177,A,1
0.408964479821987,0.591035520178013,A,1
0.009429680414037245,0.9905703195859628,A,1
0.6069526201200964,0.39304737987990357,A,0
0.0003149744548192057,0.9996850255451808,A,1
0.2646222890938187,0.7353777109061813,A,1
0.011736097817414914,0.9882639021825851,A,1
0.8225453035628544,0.17745469643714565,A,1
0.03400023283351905,0.965999767166481,A,1
0.3398870642574586,0.6601129357425414,A,1
0.8095597387195975,0.19044026128040248,A,1
0.02470292469903035,0.9752970753009697,A,1
0.008850885308052447,0.9911491146919476,A,1
0.8564456124437896,0.1435543875562104,A,0
0.5620275163651249,0.437972483634875,A,1
0.8442999733595538,0.15570002664044624,A,0
0.02846272257069027,0.9715372774293097,A,1
0.1406677664850624,0.8593322335149376,A,1
0.5338437293282443,0.46615627067175563,A,0
0.9961439948778079,0.003856005122192042,A,0
0.42779168960797087,0.5722083103920291,A,0
0.5574785706601058,0.4425214293398943,A,1
0.7777220517917665,0.22227794820823357,A,0
0.8097566012460773,0.19024339875392277,A,0
0.06324605418110263,0.9367539458188974,A,1
0.04274651982114286,0.9572534801788571,A,1
0.27358024453505037,0.7264197554649496,A,0
0.9193478919268826,0.0806521080731174,A,0
0.005866785579208056,0.9941332144207919,A,1
0.394647013601341,0.605352986398659,A,0
0.38911229148235793,0.6108877085176421,A,1
0.05934891565143896,0.940651084348561,A,1
0.9750085307690354,0.024991469230964646,A,0
0.9536951532811216,0.04630484671887837,A,0
0.6843182436542135,0.3156817563457865,A,0
0.724837184596743,0.27516281540325704,A,0
0.8116876530262653,0.1883123469737346,A,0
0.14016761025998548,0.8598323897400145,A,1
0.26633092178802764,0.7336690782119724,A,0
0.3142057486205545,0.6857942513794455,A,1
0.9940542299767177,0.005945770023282373,A,0
0.01585623842274253,0.9841437615772575,A,1
0.9279627221158767,0.07203727788412326,A,0
0.37248093231054846,0.6275190676894515,A,1
0.8635971184171787,0.13640288158282132,A,0
0.994946314607171,0.005053685392829075,A,0
0.25754658389389573,0.7424534161061043,A,1
0.8886913666651463,0.11130863333485372,A,0
0.39708761322006014,0.6029123867799399,A,1
0.6358593648768984,0.3641406351231016,A,0
0.13846751247017797,0.861532487529822,A,1
0.5763749457515575,0.4236250542484426,A,0
0.06080498650541821,0.9391950134945818,A,1
0.21303262766185638,0.7869673723381436,A,1
0.998400033133559,0.001599966866441003,A,0
0.7375201127094504,0.2624798872905496,A,1
0.46689410231694495,0.533105897683055,A,0
0.6394367824486575,0.3605632175513425,A,1
0.42542798420051253,0.5745720157994875,A,1
0.0051632376125378965,0.9948367623874621,A,1
0.3683856023823199,0.6316143976176801,A,0
0.6064668386745653,0.3935331613254347,A,1
0.14387077339894927,0.8561292266010507,A,1
0.15867736818167155,0.8413226318183284,A,0
0.20790161014249375,0.7920983898575062,A,1
0.2483799647084639,0.7516200352915361,A,1
0.09813037925202095,0.901869620747979,A,0
0.1363078208821299,0.8636921791178701,A,1
0.018072644303354646,0.9819273556966454,A,1
0.12787945452092475,0.8721205454790752,A,1
0.9022882486586135,0.09771175134138654,A,1
0.2178206852720307,0.7821793147279693,A,1
0.5562893063427621,0.443710693657238,A,0
0.7899399671501431,0.21006003284985683,A,0
0.9745889838954722,0.025411016104527822,A,0
0.0005507487222611296,0.9994492512777389,A,1
0.26011503064930575,0.7398849693506943,A,0
0.9087294957478925,0.09127050425210752,A,0
0.9705359125414701,0.02946408745852989,A,0
0.6855770071075175,0.31442299289248254,A,1
0.00620134867100286,0.9937986513289971,A,1
0.5424961434939781,0.45750385650602193,A,0
0.06599233908505209,0.9340076609149479,A,0
0.5972876662127726,0.4027123337872274,A,1
0.4863132504204368,0.5136867495795632,A,1
0.5341333858731154,0.4658666141268845,A,1
0.7567385094409466,0.2432614905590534,A,1
0.6617521003299037,0.3382478996700963,A,1
0.030471133429416875,0.9695288665705831,A,1
0.18636583919972605,0.813634160800274,A,1
0.6007194452876687,0.3992805547123313,A,0
0.022078334061111815,0.9779216659388882,A,1
0.9811130038416056,0.018886996158394388,A,0
0.18705218655512923,0.8129478134448708,A,1
0.31522117972705666,0.6847788202729433,A,1
0.29082289614531287,0.7091771038546871,A,0
0.07343240686414865,0.9265675931358514,A,1
0.004218609364132764,0.9957813906358672,A,1
0.9876363306211943,0.012363669378805748,A,0
0.16873145241922927,0.8312685475807707,A,1
0.9799043926312437,0.020095607368756294,A,0
0.5918463662551915,0.4081536337448085,A,1
0.8496292374087762,0.1503707625912238,A,0
0.4933847004564311,0.5066152995435689,A,0
0.8821594148777891,0.11784058512221084,A,0
0.9991622546453581,0.0008377453546418623,A,0
0.0882828871556306,0.9117171128443694,A,1
0.2615721355922248,0.7384278644077752,A,1
0.5932377475010637,0.4067622524989362,A,1
0.0021730400743478206,0.9978269599256522,A,1
0.14752012777342216,0.8524798722265778,A,1
0.6013611072939642,0.3986388927060358,A,0
0.8527590581021742,0.14724094189782574,A,0
0.07742508338998344,0.9225749166100166,A,1
0.24886517506221095,0.751134824937789,A,0
0.1602829820537116,0.8397170179462884,A,1
0.42627050523722754,0.5737294947627725,A,1
0.7999811327540828,0.20001886724591722,A,0
0.29864508829578973,0.7013549117042103,A,0
0.5157711557943283,0.4842288442056717,A,0
0.06140127143095686,0.9385987285690431,A,1
0.0009791256257024594,0.9990208743742975,A,1
0.07338290206955256,0.9266170979304474,A,1
0.6708962127127286,0.3291037872872714,A,0
0.9903585852272294,0.009641414772770529,A,0
0.009019224157319594,0.9909807758426804,A,1
0.3390925581064326,0.6609074418935674,A,0
0.4957719745439366,0.5042280254560634,A,1
0.3443040029790686,0.6556959970209314,A,1
0.01035386819437123,0.9896461318056288,A,1
0.0008965239378482259,0.9991034760621518,A,1
0.07125717753499505,0.928742822465005,A,1
0.5563472691259375,0.4436527308740626,A,0
0.2779356090840125,0.7220643909159875,A,1
0.07339603345935974,0.9266039665406403,A,1
0.4227048567795697,0.5772951432204303,A,1
0.38226015521201584,0.6177398447879842,A,0
0.5704645445370544,0.42953545546294564,A,1
0.06637365617856628,0.9336263438214337,A,0
0.02742137194806238,0.9725786280519376,A,1
0.27465241045891886,0.7253475895410811,A,1
0.0050155143119817724,0.9949844856880182,A,1
0.22293521397949367,0.7770647860205063,A,1
0.05892335503657564,0.9410766449634244,A,0
0.9967147414929269,0.0032852585070731032,A,0
0.29088146430039263,0.7091185356996074,A,1
0.7976373436408308,0.20236265635916914,A,0
0.7635377707577081,0.2364622292422919,A,0
0.11616635752743343,0.8838336424725666,A,1
0.8000123634104042,0.19998763658959579,A,0
0.25306743612597926,0.7469325638740207,A,1
0.05783213976262125,0.9421678602373788,A,1
0.945595656914702,0.054404343085298,A,0
0.7054288842541812,0.2945711157458189,A,0
0.16006996356964898,0.839930036430351,A,0
0.45572582763277014,0.5442741723672299,A,1
0.011693231196933884,0.9883067688030661,A,1
0.8368692197959935,0.16313078020400645,A,0
0.8602305736694064,0.1397694263305936,A,0
0.2094866685513469,0.7905133314486531,A,1
0.39219905525140564,0.6078009447485944,A,0
0.615414548159761,0.384585451840239,A,0
0.6649094250639784,0.3350905749360215,A,1
0.8565367836040083,0.1434632163959917,A,0
0.4390590112213145,0.5609409887786855,A,0
0.0010343191423174414,0.9989656808576826,A,1
0.07931217983447048,0.9206878201655295,A,1
0.9491433030817177,0.05085669691828235,A,0
0.9090970141212279,0.09090298587877209,A,0
0.15975669854620778,0.8402433014537922,A,1
0.2878382909962599,0.7121617090037401,A,1
0.9794749026968523,0.02052509730314766,A,0
0.5838330803493939,0.4161669196506062,A,0
0.11853664441083633,0.8814633555891637,A,1
0.9336024613476509,0.06639753865234906,A,0
0.02175082830892594,0.9782491716910741,A,1
0.9055255734608952,0.09447442653910472,A,0
0.6584070217854929,0.34159297821450707,A,1
0.10419450484331039,0.8958054951566896,A,0
0.40575694643004134,0.5942430535699587,A,1
0.08463079299293952,0.9153692070070605,A,0
0.004195146976413433,0.9958048530235866,A,1
0.6773115232545028,0.3226884767454971,A,0
0.9138210394853284,0.08617896051467153,A,0
0.20691964254903727,0.7930803574509627,A,1
0.0505975058828988,0.9494024941171012,A,1
0.4152694940880435,0.5847305059119565,A,0
0.2211029890231525,0.7788970109768475,A,1
0.05941890571638131,0.9405810942836187,A,1
0.626154571971251,0.373845428028749,A,1
0.6080447636942363,0.3919552363057637,A,0
0.7376334461104684,0.26236655388953156,A,0
0.058841502188996864,0.9411584978110031,A,1
0.4439708781373769,0.5560291218626231,A,0
0.9873642058970048,0.012635794102995167,A,0
0.1373040615046871,0.8626959384953129,A,0
0.08078258935439431,0.9192174106456057,A,1
0.19545885070551283,0.8045411492944872,A,1
0.13604877822362693,0.8639512217763731,A,1
0.5578005758012483,0.44219942419875163,A,1
0.42265135491228534,0.5773486450877147,A,0
0.058617617272518796,0.9413823827274812,A,1
0.8259194385764375,0.17408056142356249,A,0
0.26880683833878827,0.7311931616612117,A,1
0.9516172444354003,0.04838275556459975,A,1
0.7935073088703263,0.20649269112967372,A,1
0.32230626129712026,0.6776937387028797,A,0
0.3384176367426943,0.6615823632573057,A,1
0.2987736302615669,0.7012263697384331,A,1
0.032730763572477284,0.9672692364275227,A,1
0.5091790953834593,0.4908209046165407,A,1
0.724537951562158,0.2754620484378421,A,0
0.4316151489455943,0.5683848510544057,A,0
0.8992682661791145,0.10073173382088547,A,0
0.05520832107214135,0.9447916789278586,A,1
0.002113200388269898,0.9978867996117301,A,1
0.012784802932765293,0.9872151970672347,A,1
0.34753441204669866,0.6524655879533013,A,1
0.006681917163128714,0.9933180828368713,A,1
0.9586820001893562,0.04131799981064379,A,0
0.0025206792916635523,0.9974793207083364,A,1
0.5751421824416589,0.424857817558341,A,1
0.5809705076462602,0.41902949235373976,A,1
0.8577988930280531,0.1422011069719469,A,0
0.980471705488176,0.01952829451182398,A,0
0.8572334450458188,0.14276655495418122,A,0
0.639748270862071,0.360251729137929,A,0
0.9999999801939842,1.9806015857501987e-08,A,0
0.9727792504328568,0.02722074956714318,A,0
0.0006678753194461207,0.9993321246805539,A,1
0.9972211009413259,0.002778899058674071,A,0
0.709819080360236,0.290180919639764,A,0
0.9544041214370415,0.04559587856295854,A,0
0.8945967982512883,0.10540320174871166,A,0
0.15726099277646877,0.8427390072235312,A,0
0.6651450284403712,0.33485497155962884,A,0
0.9989219387503191,0.0010780612496808842,A,0
0.4604305123172753,0.5395694876827247,A,0
0.860274191137583,0.13972580886241706,A,0
0.9223205438909012,0.07767945610909878,A,0
0.11941835168420478,0.8805816483157952,A,1
0.6360000335978411,0.363999966402159,A,0
0.004529533396501195,0.9954704666034988,A,1
0.7431640599844225,0.2568359400155776,A,1
0.21885258930375762,0.7811474106962424,A,1
0.6535874499703255,0.3464125500296745,A,0
0.443199426014828,0.556800573985172,A,0
0.32191389462559605,0.678086105374404,A,1
0.004843711150576802,0.9951562888494232,A,1
0.44877388662361284,0.5512261133763872,A,0
0.07442245583152951,0.9255775441684705,A,1
0.01928139031051246,0.9807186096894875,A,1
0.7805824915597799,0.2194175084402201,A,1
0.3842050501988701,0.6157949498011299,A,0
0.6577061330815701,0.3422938669184299,A,0
0.6678342764849909,0.332165723515009,A,0
0.004552080522796431,0.9954479194772036,A,1
0.14997123263124745,0.8500287673687525,A,0
0.9463366115817747,0.053663388418225225,A,0
0.023910260335060052,0.97608973966494,A,1
0.5717218778284896,0.4282781221715104,A,1
0.4620391086175305,0.5379608913824695,A,1
0.6736660532656416,0.32633394673435845,A,0
0.9330766007508741,0.06692339924912591,A,0
0.05167874999244426,0.9483212500075557,A,1
0.743335129045656,0.256664870954344,A,1
0.9253702471896348,0.07462975281036519,A,0
0.43157637513170244,0.5684236248682976,A,1
0.17589680615959435,0.8241031938404056,A,1
0.2087480965584353,0.7912519034415647,A,0
0.9419919792218667,0.05800802077813326,A,0
0.24553707339320308,0.7544629266067969,A,0
0.7313907553624307,0.2686092446375693,A,0
0.8656971318367626,0.13430286816323744,A,0
0.8061592191510931,0.19384078084890685,A,1
0.2739368882856211,0.7260631117143789,A,1
0.9501066255057723,0.049893374494227725,A,0
0.6923882746329416,0.3076117253670584,A,1
0.9621670054910405,0.037832994508959536,A,0
0.407105487810406,0.592894512189594,A,1
0.024695219724581774,0.9753047802754182,A,1
0.8564989179061463,0.1435010820938537,A,0
0.7825984347755104,0.21740156522448964,A,0
0.84253476009907,0.15746523990092995,A,0
0.001509274572314201,0.9984907254276858,A,1
0.5942549145562301,0.40574508544376986,A,0
0.9837385462476397,0.016261453752360284,A,0
0.13421132162200788,0.8657886783779921,A,1
0.6022939824074292,0.3977060175925708,A,1
0.9208603880835132,0.07913961191648677,A,0
0.08000523074181842,0.9199947692581816,A,1
0.02479140902736854,0.9752085909726315,A,1
0.8804363258899266,0.11956367411007342,A,1
0.09659038053801927,0.9034096194619807,A,1
0.3443725114439453,0.6556274885560547,A,0
0.13594288673343935,0.8640571132665607,A,0
0.02089716720722523,0.9791028327927748,A,1
0.7406471876598796,0.2593528123401204,A,0
0.0092591257072967,0.9907408742927033,A,1
0.0684996231637588,0.9315003768362412,A,1
0.43463074808483204,0.565369251915168,A,1
0.0028449860316316355,0.9971550139683684,A,1
0.973632464577907,0.026367535422093004,A,0
4.188222349532644e-05,0.9999581177765047,A,1
0.5967440983550973,0.4032559016449027,A,1
0.8155302124089365,0.18446978759106347,A,0
0.03131566750999781,0.9686843324900022,A,1
0.6005009446473284,0.39949905535267166,A,0
0.8145114045089544,0.18548859549104557,A,0
0.6859998651903647,0.3140001348096353,A,0
0.7055391984329427,0.2944608015670574,A,0
0.6746654040074529,0.32533459599254716,A,1
0.9231316919650827,0.07686830803491734,A,0
0.3992514445193698,0.6007485554806302,A,0
0.20206528994545325,0.7979347100545467,A,1
0.3391106072881346,0.6608893927118654,A,1
0.40591602202439636,0.5940839779756036,A,1
0.28910621695809946,0.7108937830419005,A,1
0.024115066301286014,0.975884933698714,A,1
0.4489612788875562,0.5510387211124438,A,1
0.2473419702751246,0.7526580297248754,A,1
0.4777374930540589,0.5222625069459411,A,1
0.17144909069135106,0.8285509093086489,A,1
0.14198228303535332,0.8580177169646467,A,1
0.10820793858839539,0.8917920614116046,A,1
0.09659568363307647,0.9034043163669235,A,1
0.3085518567228014,0.6914481432771986,A,1
0.36267999103874604,0.637320008961254,A,1
0.9612911754068714,0.03870882459312864,A,0
0.0002878235745708002,0.9997121764254292,A,1
0.6487588905317,0.3512411094683,A,0
0.9802768445103888,0.019723155489611285,A,0
0.8182018249080528,0.1817981750919472,A,0
0.23798045057332062,0.7620195494266794,A,1
0.9391858844551012,0.06081411554489878,A,0
0.9757181055409662,0.02428189445903381,A,0
0.005202523758793376,0.9947974762412066,A,1
0.4525764918077132,0.5474235081922868,A,1
0.4858106494154,0.5141893505846,A,0
0.6110501663784269,0.3889498336215731,A,0
0.400728303744065,0.599271696255935,A,0
0.2384648641948942,0.7615351358051058,A,1
0.1978164480708634,0.8021835519291366,A,0
0.6837202417034888,0.3162797582965112,A,0
0.16052067619376664,0.8394793238062334,A,1
0.2414875946986158,0.7585124053013842,A,1
0.24451974365871487,0.7554802563412851,A,1
0.01741515628328294,0.9825848437167171,A,1
0.2075951419432469,0.7924048580567531,A,1
0.5416730825604636,0.4583269174395363,A,1
0.4551649556560813,0.5448350443439187,A,1
0.11997173835847397,0.880028261641526,A,1
0.950054919717178,0.04994508028282192,A,0
0.3916120779771163,0.6083879220228837,A,1
0.9169831065329853,0.08301689346701469,A,0
0.04353533308705981,0.9564646669129402,A,1
0.1241001157832412,0.8758998842167588,A,1
0.025499261691034447,0.9745007383089656,A,1
0.6311006305081026,0.36889936949189733,A,0
0.9614024241529162,0.0385975758470838,A,0
0.4181564101004279,0.5818435898995721,A,1
0.9997896053991581,0.0002103946008418927,A,0
0.9815656912963666,0.01843430870363338,A,0
0.02332719707698616,0.9766728029230138,A,1
0.009971622354194909,0.9900283776458051,A,1
0.99859434420438,0.001405655795619991,A,0
0.1607839062425247,0.8392160937574753,A,1
0.9262726199004643,0.07372738009953576,A,0
0.4869520854678454,0.5130479145321546,A,0
0.5221627770668436,0.4778372229331564,A,0
0.9032190122957005,0.09678098770429956,A,0
0.7133647751877077,0.28663522481229237,A,0
