proba_0,proba_1,label
2.904052744606482883e-01,7.095947255393516562e-01,1.000000000000000000e+00
7.090251011936135050e-01,2.909748988063864950e-01,0.000000000000000000e+00
4.710554983239713112e-01,5.289445016760286888e-01,1.000000000000000000e+00
3.099338730156301518e-06,9.999969006612700051e-01,1.000000000000000000e+00
9.996802265975586188e-01,3.197734024414100335e-04,0.000000000000000000e+00
3.255757964242964042e-02,9.674424203575703318e-01,1.000000000000000000e+00
9.999935118807711243e-01,6.488119228860104841e-06,0.000000000000000000e+00
3.684535444563190043e-01,6.315464555436809402e-01,1.000000000000000000e+00
9.739192015716295892e-01,2.608079842837039003e-02,1.000000000000000000e+00
9.999385114486855075e-01,6.148855131445218479e-05,0.000000000000000000e+00
5.844648311770312549e-02,9.415535168822969370e-01,0.000000000000000000e+00
1.922657233461587678e-01,8.077342766538412322e-01,0.000000000000000000e+00
9.999985164825516692e-01,1.483517448244876847e-06,0.000000000000000000e+00
3.708746832672459859e-01,6.291253167327539586e-01,0.000000000000000000e+00
9.997702977147181480e-01,2.297022852819289706e-04,0.000000000000000000e+00
6.185109986961837697e-02,9.381489001303816577e-01,1.000000000000000000e+00
6.744459703553512542e-01,3.255540296446488013e-01,0.000000000000000000e+00
4.658518680700876602e-01,5.341481319299122843e-01,0.000000000000000000e+00
1.494348031883276345e-03,9.985056519681166920e-01,1.000000000000000000e+00
9.999999999999971134e-01,2.875337001822224166e-15,0.000000000000000000e+00
7.498031096088079162e-01,2.501968903911920283e-01,1.000000000000000000e+00
2.249366386607039824e-04,9.997750633613393667e-01,1.000000000000000000e+00
9.424347424523303873e-01,5.756525754766954328e-02,0.000000000000000000e+00
9.052894595431968837e-04,9.990947105404568429e-01,1.000000000000000000e+00
9.914203171554476501e-01,8.579682844552368945e-03,0.000000000000000000e+00
3.420476147080799001e-02,9.657952385291921349e-01,0.000000000000000000e+00
9.358622050031176753e-01,6.413779499688246344e-02,0.000000000000000000e+00
9.226991523043678312e-01,7.730084769563221048e-02,0.000000000000000000e+00
9.999938422963335904e-01,6.157703666511925425e-06,0.000000000000000000e+00
9.996989950824836102e-01,3.010049175163340748e-04,0.000000000000000000e+00
8.409138555371166168e-01,1.590861444628832999e-01,0.000000000000000000e+00
4.871674272683979554e-04,9.995128325727316021e-01,1.000000000000000000e+00
9.999867032137598200e-01,1.329678624010189336e-05,0.000000000000000000e+00
9.999189286639417196e-01,8.107133605818506075e-05,0.000000000000000000e+00
5.035547185931613101e-02,9.496445281406837857e-01,1.000000000000000000e+00
9.011050118975840739e-01,9.889498810241595383e-02,0.000000000000000000e+00
1.417442672328036654e-04,9.998582557327673204e-01,1.000000000000000000e+00
9.805738371807392051e-01,1.942616281926078797e-02,0.000000000000000000e+00
9.969247261900768819e-01,3.075273809923159685e-03,0.000000000000000000e+00
9.822903338285186026e-01,1.770966617148146335e-02,0.000000000000000000e+00
1.033625523578641549e-02,9.896637447642134822e-01,1.000000000000000000e+00
8.692135318490072926e-01,1.307864681509928184e-01,1.000000000000000000e+00
9.947371260331879794e-01,5.262873966811989351e-03,0.000000000000000000e+00
8.821257622169477175e-01,1.178742377830521715e-01,0.000000000000000000e+00
9.713492085401393972e-01,2.865079145986048834e-02,1.000000000000000000e+00
2.021620232236680421e-03,9.979783797677632684e-01,1.000000000000000000e+00
1.356569931432794786e-03,9.986434300685671506e-01,1.000000000000000000e+00
9.991135104864893313e-01,8.864895135106626647e-04,1.000000000000000000e+00
1.562815945669416007e-01,8.437184054330583161e-01,1.000000000000000000e+00
3.809332932209993576e-06,9.999961906670677969e-01,1.000000000000000000e+00
1.419794803012720645e-02,9.858020519698728057e-01,1.000000000000000000e+00
9.916092458612949523e-01,8.390754138705072002e-03,0.000000000000000000e+00
6.084742287876360872e-02,9.391525771212363427e-01,1.000000000000000000e+00
9.998641226045357211e-01,1.358773954642047185e-04,0.000000000000000000e+00
5.640429236057445915e-03,9.943595707639426573e-01,1.000000000000000000e+00
3.699445734419139426e-04,9.996300554265581395e-01,1.000000000000000000e+00
9.969911619860268859e-01,3.008838013973139276e-03,0.000000000000000000e+00
5.394813121842314541e-01,4.605186878157686015e-01,1.000000000000000000e+00
8.984581792882380125e-01,1.015418207117619459e-01,0.000000000000000000e+00
9.754495090390251644e-01,2.455049096097495706e-02,0.000000000000000000e+00
8.880498405247242433e-01,1.119501594752757845e-01,0.000000000000000000e+00
9.840425000727474059e-01,1.595749992725248659e-02,0.000000000000000000e+00
9.688737148237922536e-01,3.112628517620776719e-02,0.000000000000000000e+00
9.958587948337999096e-01,4.141205166200069565e-03,0.000000000000000000e+00
7.165414388042753435e-01,2.834585611957247120e-01,1.000000000000000000e+00
9.993808161392350176e-01,6.191838607650083535e-04,0.000000000000000000e+00
9.945314051923017651e-01,5.468594807698220171e-03,0.000000000000000000e+00
9.813990802957595072e-02,9.018600919704240493e-01,1.000000000000000000e+00
9.905328268116920798e-01,9.467173188307895920e-03,0.000000000000000000e+00
6.280212114509995964e-04,9.993719787885489980e-01,1.000000000000000000e+00
9.999999998329094364e-01,1.670904652344419511e-10,0.000000000000000000e+00
1.683936325568658214e-03,9.983160636744312644e-01,1.000000000000000000e+00
2.945905693947710735e-01,7.054094306052288710e-01,1.000000000000000000e+00
3.740177127979726988e-04,9.996259822872020084e-01,1.000000000000000000e+00
9.515429257425056520e-01,4.845707425749439662e-02,0.000000000000000000e+00
9.278706328275358739e-02,9.072129367172463432e-01,1.000000000000000000e+00
3.110848377614575666e-01,6.889151622385423224e-01,1.000000000000000000e+00
9.951249795477001836e-01,4.875020452299893593e-03,1.000000000000000000e+00
9.382846861917695236e-01,6.171531380823044866e-02,0.000000000000000000e+00
6.131703172347976322e-02,9.386829682765202021e-01,1.000000000000000000e+00
5.342014013296112473e-01,4.657985986703888082e-01,1.000000000000000000e+00
9.999988327450506365e-01,1.167254949310877165e-06,0.000000000000000000e+00
7.863045041527315648e-01,2.136954958472684352e-01,0.000000000000000000e+00
2.565485272972813438e-02,9.743451472702719940e-01,1.000000000000000000e+00
8.368880462310787083e-01,1.631119537689213750e-01,1.000000000000000000e+00
4.599276579845634760e-02,9.540072342015436524e-01,1.000000000000000000e+00
4.687025491449753889e-01,5.312974508550245556e-01,0.000000000000000000e+00
3.431596512994623122e-02,9.656840348700538312e-01,1.000000000000000000e+00
8.848372186378183901e-01,1.151627813621816238e-01,1.000000000000000000e+00
9.999638148571521334e-01,3.618514284788713773e-05,0.000000000000000000e+00
8.328677632306659981e-04,9.991671322367693397e-01,1.000000000000000000e+00
1.012861846898788306e-06,9.999989871381531614e-01,1.000000000000000000e+00
3.417781374189069892e-05,9.999658221862581797e-01,1.000000000000000000e+00
9.981753063916946056e-01,1.824693608305284244e-03,0.000000000000000000e+00
2.972642945163439521e-02,9.702735705483656048e-01,1.000000000000000000e+00
9.839886512117925754e-01,1.601134878820743498e-02,0.000000000000000000e+00
9.903165291528149838e-01,9.683470847184967589e-03,1.000000000000000000e+00
1.308103617606149460e-01,8.691896382393851095e-01,0.000000000000000000e+00
9.895627203926870008e-01,1.043727960731308246e-02,0.000000000000000000e+00
9.831614718351039395e-01,1.683852816489607787e-02,0.000000000000000000e+00
9.895690679356095032e-01,1.043093206439038405e-02,1.000000000000000000e+00
9.975243345371190840e-01,2.475665462881045716e-03,0.000000000000000000e+00
9.997740888082153887e-01,2.259111917846970364e-04,0.000000000000000000e+00
5.918693369774613577e-01,4.081306630225386978e-01,1.000000000000000000e+00
7.055868192621137513e-01,2.944131807378862487e-01,1.000000000000000000e+00
1.705926288719167468e-03,9.982940737112808716e-01,1.000000000000000000e+00
2.373410052937756087e-01,7.626589947062244468e-01,1.000000000000000000e+00
3.971423872218827512e-03,9.960285761277811734e-01,1.000000000000000000e+00
4.485512175500520615e-01,5.514487824499478830e-01,0.000000000000000000e+00
9.951586472268786343e-01,4.841352773121296305e-03,0.000000000000000000e+00
4.541283909343541425e-01,5.458716090656458020e-01,1.000000000000000000e+00
1.588071185605804264e-02,9.841192881439418949e-01,1.000000000000000000e+00
2.760104004905529762e-01,7.239895995094470793e-01,1.000000000000000000e+00
9.531564579886918631e-01,4.684354201130804668e-02,0.000000000000000000e+00
9.973657579402940287e-01,2.634242059706049313e-03,0.000000000000000000e+00
9.991053519808471561e-01,8.946480191527995214e-04,0.000000000000000000e+00
9.489652000626620509e-01,5.103479993733806702e-02,0.000000000000000000e+00
3.143847949976442957e-02,9.685615205002354733e-01,1.000000000000000000e+00
2.579341672113898976e-01,7.420658327886100469e-01,1.000000000000000000e+00
1.297102651313841032e-03,9.987028973486862249e-01,1.000000000000000000e+00
3.104076216220168494e-01,6.895923783779830396e-01,1.000000000000000000e+00
8.344914799191239796e-01,1.655085200808759927e-01,0.000000000000000000e+00
9.359641092173868193e-01,6.403589078261315293e-02,0.000000000000000000e+00
9.855071843492440031e-01,1.449281565075602289e-02,0.000000000000000000e+00
2.862853248541709639e-01,7.137146751458290916e-01,1.000000000000000000e+00
6.975272538912016262e-01,3.024727461087983738e-01,1.000000000000000000e+00
9.998775526369674260e-01,1.224473630324989480e-04,0.000000000000000000e+00
8.303081584541632809e-01,1.696918415458366358e-01,0.000000000000000000e+00
9.999993137538178978e-01,6.862461822272379902e-07,0.000000000000000000e+00
2.924939623832972790e-03,9.970750603761669995e-01,1.000000000000000000e+00
9.038082704280709452e-05,9.999096191729572869e-01,1.000000000000000000e+00
9.864244924291505345e-01,1.357550757084951404e-02,0.000000000000000000e+00
9.949495659235086942e-01,5.050434076491206944e-03,0.000000000000000000e+00
2.469353520298568291e-02,9.753064647970142165e-01,1.000000000000000000e+00
3.392417452947040779e-01,6.607582547052958111e-01,0.000000000000000000e+00
9.308196305756121225e-01,6.918036942438800241e-02,0.000000000000000000e+00
6.157572901595455006e-01,3.842427098404544994e-01,1.000000000000000000e+00
1.656371924699168510e-02,9.834362807530082629e-01,1.000000000000000000e+00
9.897723559085274125e-01,1.022764409147260307e-02,0.000000000000000000e+00
9.999934782829726920e-01,6.521717027430399249e-06,0.000000000000000000e+00
9.116075484913475219e-03,9.908839245150865560e-01,1.000000000000000000e+00
3.459009380941856161e-04,9.996540990619058320e-01,1.000000000000000000e+00
2.102153424736107890e-01,7.897846575263892666e-01,1.000000000000000000e+00
4.310746151106320881e-03,9.956892538488936184e-01,1.000000000000000000e+00
5.234222774016048917e-04,9.994765777225983472e-01,1.000000000000000000e+00
3.338188785142842711e-10,9.999999996661810275e-01,1.000000000000000000e+00
9.609589955623687452e-01,3.904100443763119932e-02,0.000000000000000000e+00
1.788201458256750698e-01,8.211798541743249302e-01,1.000000000000000000e+00
8.182008760792082169e-01,1.817991239207918941e-01,0.000000000000000000e+00
9.498556139908544971e-01,5.014438600914538496e-02,0.000000000000000000e+00
4.434215204548617173e-01,5.565784795451382827e-01,1.000000000000000000e+00
9.982546238553959839e-01,1.745376144604037817e-03,1.000000000000000000e+00
9.996056033919996642e-01,3.943966080004549239e-04,0.000000000000000000e+00
9.999992362861547246e-01,7.637138453475726897e-07,0.000000000000000000e+00
2.185111847427844423e-01,7.814888152572154745e-01,1.000000000000000000e+00
3.257256736397874037e-07,9.999996742743264555e-01,1.000000000000000000e+00
2.191393984903436398e-01,7.808606015096564157e-01,1.000000000000000000e+00
7.226723442668567809e-01,2.773276557331433301e-01,0.000000000000000000e+00
5.973103357542041553e-02,9.402689664245796886e-01,1.000000000000000000e+00
2.715845081456685559e-02,9.728415491854330854e-01,1.000000000000000000e+00
9.537442550148415021e-01,4.625574498515860195e-02,0.000000000000000000e+00
3.191523136242450098e-01,6.808476863757549902e-01,0.000000000000000000e+00
7.861142569489458776e-01,2.138857430510541779e-01,1.000000000000000000e+00
9.991461243444521578e-01,8.538756555477569534e-04,0.000000000000000000e+00
8.690290713253751020e-01,1.309709286746248424e-01,0.000000000000000000e+00
9.996291812386350895e-01,3.708187613649278902e-04,0.000000000000000000e+00
4.145536870169202006e-04,9.995854463129830725e-01,1.000000000000000000e+00
9.999944548730118621e-01,5.545126988186728125e-06,0.000000000000000000e+00
1.937675805617886937e-01,8.062324194382112230e-01,1.000000000000000000e+00
9.392440327539306466e-01,6.075596724606931176e-02,0.000000000000000000e+00
7.816313234879462531e-04,9.992183686765121475e-01,1.000000000000000000e+00
2.071157960655252081e-03,9.979288420393447323e-01,1.000000000000000000e+00
2.206677227056764307e-02,9.779332277294322529e-01,1.000000000000000000e+00
3.264012206866614973e-01,6.735987793133384471e-01,1.000000000000000000e+00
8.522864656314267373e-01,1.477135343685732072e-01,1.000000000000000000e+00
7.184336196710673639e-02,9.281566380328932775e-01,1.000000000000000000e+00
8.973033010538441490e-01,1.026966989461557539e-01,0.000000000000000000e+00
4.769625467640589006e-02,9.523037453235941863e-01,1.000000000000000000e+00
3.328642170899753696e-03,9.966713578291002129e-01,1.000000000000000000e+00
6.931895516324966155e-08,9.999999306810448685e-01,1.000000000000000000e+00
9.908294945312018376e-01,9.170505468798087825e-03,0.000000000000000000e+00
9.995784143130708177e-01,4.215856869292263203e-04,0.000000000000000000e+00
2.082462441036264100e-01,7.917537558963735345e-01,0.000000000000000000e+00
3.156418017614680549e-01,6.843581982385319451e-01,1.000000000000000000e+00
3.496240357523714044e-03,9.965037596424762834e-01,1.000000000000000000e+00
2.376592558180813056e-03,9.976234074418190989e-01,1.000000000000000000e+00
1.219817163718230155e-03,9.987801828362816714e-01,1.000000000000000000e+00
9.474504358177986418e-01,5.254956418220137204e-02,0.000000000000000000e+00
1.213525907978287577e-01,8.786474092021712146e-01,1.000000000000000000e+00
3.389931652901349846e-02,9.661006834709865432e-01,1.000000000000000000e+00
7.300692205535508003e-03,9.926993077944645805e-01,1.000000000000000000e+00
2.394973455459150757e-03,9.976050265445408627e-01,1.000000000000000000e+00
9.999979257525908327e-01,2.074247409227088587e-06,0.000000000000000000e+00
3.947605746603316534e-01,6.052394253396682355e-01,1.000000000000000000e+00
6.373774077909530877e-01,3.626225922090469123e-01,0.000000000000000000e+00
9.340095969109067919e-01,6.599040308909312480e-02,0.000000000000000000e+00
2.110467332722279488e-02,9.788953266727772329e-01,1.000000000000000000e+00
3.900175019857992087e-01,6.099824980142007913e-01,0.000000000000000000e+00
6.521158730730942654e-01,3.478841269269056791e-01,0.000000000000000000e+00
9.928882830189257325e-01,7.111716981074154773e-03,0.000000000000000000e+00
3.315337739946362227e-03,9.966846622600536998e-01,1.000000000000000000e+00
2.312044984659504809e-01,7.687955015340494080e-01,1.000000000000000000e+00
9.270650789211677401e-01,7.293492107883223219e-02,0.000000000000000000e+00
2.902498641397138063e-02,9.709750135860286679e-01,1.000000000000000000e+00
8.720899773033846669e-01,1.279100226966153608e-01,1.000000000000000000e+00
6.912300523166565319e-03,9.930876994768332855e-01,1.000000000000000000e+00
4.995381973121274660e-02,9.500461802687872881e-01,1.000000000000000000e+00
3.602883187880430698e-03,9.963971168121196209e-01,1.000000000000000000e+00
1.521161100077561557e-01,8.478838899922437333e-01,1.000000000000000000e+00
9.998445149347473526e-01,1.554850652526706370e-04,0.000000000000000000e+00
1.332114398217799922e-01,8.667885601782200355e-01,1.000000000000000000e+00
1.512225935832817170e-01,8.487774064167182830e-01,0.000000000000000000e+00
9.997623201608695220e-01,2.376798391304447077e-04,0.000000000000000000e+00
7.115000065549239583e-01,2.884999934450759862e-01,1.000000000000000000e+00
1.335157077406033121e-01,8.664842922593966046e-01,1.000000000000000000e+00
9.028747539161694480e-01,9.712524608383044100e-02,0.000000000000000000e+00
1.679615027618337197e-01,8.320384972381662525e-01,0.000000000000000000e+00
1.684378551857808449e-09,9.999999983156213634e-01,1.000000000000000000e+00
4.402086396104300877e-05,9.999559791360390637e-01,1.000000000000000000e+00
8.014677213601575367e-01,1.985322786398423522e-01,1.000000000000000000e+00
1.104666657948599473e-01,8.895333342051400249e-01,1.000000000000000000e+00
9.754143387312603775e-01,2.458566126873960173e-02,0.000000000000000000e+00
4.487216167257274679e-01,5.512783832742725876e-01,0.000000000000000000e+00
1.048187968314911178e-01,8.951812031685090210e-01,0.000000000000000000e+00
5.155742629221139461e-01,4.844257370778861094e-01,1.000000000000000000e+00
1.694636548307426605e-02,9.830536345169256229e-01,1.000000000000000000e+00
2.270841719324175750e-03,9.977291582806757653e-01,1.000000000000000000e+00
8.778299520806766010e-01,1.221700479193234268e-01,0.000000000000000000e+00
8.925929535087452349e-01,1.074070464912546680e-01,0.000000000000000000e+00
8.984850508070482134e-01,1.015149491929518283e-01,0.000000000000000000e+00
4.403807657095774181e-02,9.559619234290422929e-01,0.000000000000000000e+00
3.509786035930989034e-01,6.490213964069010411e-01,1.000000000000000000e+00
9.999490904632024613e-01,5.090953679760520310e-05,0.000000000000000000e+00
8.479404206634358898e-01,1.520595793365640824e-01,0.000000000000000000e+00
6.839647641582096149e-01,3.160352358417903296e-01,1.000000000000000000e+00
5.539080110115554567e-02,9.446091988988444266e-01,1.000000000000000000e+00
9.330798283814674132e-01,6.692017161853262841e-02,0.000000000000000000e+00
2.504297789046989742e-01,7.495702210953010258e-01,0.000000000000000000e+00
4.375881941456048513e-04,9.995624118058543672e-01,1.000000000000000000e+00
9.502003973898901501e-01,4.979960261010983602e-02,1.000000000000000000e+00
3.446565465072898293e-02,9.655343453492710726e-01,1.000000000000000000e+00
9.999999998602806528e-01,1.397192542695544891e-10,0.000000000000000000e+00
8.540877039353668154e-01,1.459122960646331568e-01,1.000000000000000000e+00
9.984061562775630172e-01,1.593843722436983886e-03,0.000000000000000000e+00
1.449774454391757061e-01,8.550225545608243216e-01,1.000000000000000000e+00
2.238204964642543076e-03,9.977617950353573351e-01,1.000000000000000000e+00
8.812090351459183069e-01,1.187909648540817487e-01,0.000000000000000000e+00
9.128493973704588926e-01,8.715060262954113512e-02,0.000000000000000000e+00
9.999015948801511788e-01,9.840511984878817851e-05,0.000000000000000000e+00
3.783762025138933671e-01,6.216237974861066329e-01,0.000000000000000000e+00
3.742175249445100734e-05,9.999625782475056734e-01,1.000000000000000000e+00
9.920334561060587530e-01,7.966543893941286855e-03,0.000000000000000000e+00
9.447396963174689022e-01,5.526030368253104230e-02,0.000000000000000000e+00
9.999499104966305119e-01,5.008950336950137601e-05,0.000000000000000000e+00
1.171471210023619040e-03,9.988285287899762999e-01,1.000000000000000000e+00
3.105725634539629326e-02,9.689427436546037553e-01,1.000000000000000000e+00
2.420068737440604883e-04,9.997579931262559061e-01,1.000000000000000000e+00
6.121496393056639201e-02,9.387850360694337537e-01,1.000000000000000000e+00
5.043408516288505616e-01,4.956591483711495494e-01,1.000000000000000000e+00
1.165145206314587532e-02,9.883485479368542270e-01,1.000000000000000000e+00
9.219178689345393363e-02,9.078082131065461358e-01,0.000000000000000000e+00
9.502597419549914104e-01,4.974025804500861042e-02,0.000000000000000000e+00
1.444847811467338261e-02,9.855515218853264647e-01,1.000000000000000000e+00
8.916265395833065932e-02,9.108373460416693268e-01,1.000000000000000000e+00
3.878064287388252596e-01,6.121935712611746849e-01,1.000000000000000000e+00
8.258670280914385264e-01,1.741329719085614736e-01,1.000000000000000000e+00
5.026261248467249129e-05,9.999497373875153583e-01,1.000000000000000000e+00
8.392132578542467192e-01,1.607867421457533086e-01,0.000000000000000000e+00
9.583347703698773534e-01,4.166522963012271596e-02,1.000000000000000000e+00
1.702060556075923187e-03,9.982979394439240872e-01,1.000000000000000000e+00
7.342890072695050785e-01,2.657109927304948105e-01,1.000000000000000000e+00
4.590855471923431241e-01,5.409144528076568204e-01,1.000000000000000000e+00
8.672524959746665818e-01,1.327475040253333627e-01,0.000000000000000000e+00
4.504033256700178955e-01,5.495966743299821600e-01,1.000000000000000000e+00
3.450691023937684951e-07,9.999996549308977078e-01,1.000000000000000000e+00
9.650856931131233107e-01,3.491430688687671702e-02,0.000000000000000000e+00
1.598894825279852452e-02,9.840110517472014928e-01,1.000000000000000000e+00
2.224126640339236793e-01,7.775873359660763207e-01,1.000000000000000000e+00
7.622683195295457646e-03,9.923773168047045345e-01,1.000000000000000000e+00
5.149564034404784385e-01,4.850435965595215615e-01,0.000000000000000000e+00
8.350661746970838850e-01,1.649338253029161427e-01,0.000000000000000000e+00
9.989565430596424322e-01,1.043456940357479065e-03,0.000000000000000000e+00
1.236444432008483845e-03,9.987635555679914567e-01,1.000000000000000000e+00
8.240240451437037539e-01,1.759759548562961073e-01,0.000000000000000000e+00
1.597094122493137452e-02,9.840290587750687434e-01,1.000000000000000000e+00
7.739795039548101174e-04,9.992260204960452530e-01,1.000000000000000000e+00
9.960061699839923843e-01,3.993830016007600056e-03,0.000000000000000000e+00
9.155331981191450197e-01,8.446680188085504970e-02,0.000000000000000000e+00
7.979361363519982264e-03,9.920206386364800455e-01,1.000000000000000000e+00
9.715535571053217634e-01,2.844644289467816028e-02,0.000000000000000000e+00
7.479572087410261971e-02,9.252042791258974219e-01,1.000000000000000000e+00
6.691982586785572008e-06,9.999933080174131517e-01,1.000000000000000000e+00
9.358769940623069524e-05,9.999064123005937388e-01,1.000000000000000000e+00
9.964989452345622833e-01,3.501054765437784308e-03,0.000000000000000000e+00
9.998849999228844876e-01,1.150000771154157005e-04,0.000000000000000000e+00
4.632268514148431271e-02,9.536773148585157012e-01,1.000000000000000000e+00
9.828646953098865158e-01,1.713530469011352586e-02,0.000000000000000000e+00
4.947062674431829815e-02,9.505293732556817643e-01,1.000000000000000000e+00
9.977216657671343913e-01,2.278334232865600415e-03,0.000000000000000000e+00
4.189651413458419024e-06,9.999958103485866445e-01,1.000000000000000000e+00
1.394223573947497574e-01,8.605776426052503814e-01,0.000000000000000000e+00
9.222601820282120277e-01,7.773981797178798614e-02,0.000000000000000000e+00
9.999999760105250379e-01,2.398947503860062464e-08,0.000000000000000000e+00
8.416983805990135587e-04,9.991583016194011124e-01,1.000000000000000000e+00
9.986515036650233101e-01,1.348496334976777029e-03,0.000000000000000000e+00
9.909641566113237543e-01,9.035843388676297744e-03,0.000000000000000000e+00
3.398539642029185792e-01,6.601460357970813098e-01,0.000000000000000000e+00
4.884942642200452458e-05,9.999511505735779737e-01,1.000000000000000000e+00
4.357946043559960542e-02,9.564205395644005403e-01,1.000000000000000000e+00
1.001233331887714691e-02,9.899876666811227022e-01,1.000000000000000000e+00
6.540128670667703752e-03,9.934598713293324446e-01,1.000000000000000000e+00
6.230149469282727191e-03,9.937698505307173136e-01,1.000000000000000000e+00
4.583473579759623773e-01,5.416526420240376227e-01,1.000000000000000000e+00
9.774351753755678995e-01,2.256482462443206924e-02,0.000000000000000000e+00
2.581105231973342476e-02,9.741889476802665371e-01,1.000000000000000000e+00
8.005357181084137297e-01,1.994642818915862148e-01,1.000000000000000000e+00
9.999904967067499983e-01,9.503293249936773228e-06,0.000000000000000000e+00
1.174974624678756518e-01,8.825025375321243759e-01,1.000000000000000000e+00
9.911359859692787655e-01,8.864014030721314302e-03,0.000000000000000000e+00
9.190391611020974905e-01,8.096083889790244015e-02,1.000000000000000000e+00
1.739742137891479553e-03,9.982602578621084799e-01,1.000000000000000000e+00
9.994230771137094793e-01,5.769228862906324680e-04,0.000000000000000000e+00
4.462074154198009124e-01,5.537925845801989766e-01,1.000000000000000000e+00
6.517265725289596023e-01,3.482734274710404532e-01,1.000000000000000000e+00
6.005711650096667853e-01,3.994288349903332702e-01,1.000000000000000000e+00
9.029697836091443719e-02,9.097030216390854518e-01,1.000000000000000000e+00
1.061316710866591802e-03,9.989386832891333778e-01,1.000000000000000000e+00
6.787355342237771927e-01,3.212644657762227518e-01,0.000000000000000000e+00
9.999999996648496481e-01,3.351503716354189646e-10,0.000000000000000000e+00
8.767308023670253303e-02,9.123269197632974947e-01,1.000000000000000000e+00
4.497859754473073908e-06,9.999955021402454625e-01,1.000000000000000000e+00
9.921373918384290835e-01,7.862608161570973711e-03,0.000000000000000000e+00
4.264876815965519818e-01,5.735123184034480737e-01,1.000000000000000000e+00
2.319862194751800832e-01,7.680137805248198335e-01,0.000000000000000000e+00
5.358172122764335015e-05,9.999464182787722866e-01,0.000000000000000000e+00
2.902179068992624331e-02,9.709782093100738365e-01,1.000000000000000000e+00
8.881375653000308512e-01,1.118624346999690794e-01,1.000000000000000000e+00
6.668400859243598378e-01,3.331599140756400512e-01,0.000000000000000000e+00
5.355320135865382358e-01,4.644679864134618197e-01,0.000000000000000000e+00
2.005355036770273963e-02,9.799464496322971563e-01,1.000000000000000000e+00
5.978837622459796108e-01,4.021162377540204447e-01,1.000000000000000000e+00
8.538805572718613166e-12,9.999999999914612747e-01,1.000000000000000000e+00
1.839776599742409162e-03,9.981602234002576735e-01,1.000000000000000000e+00
2.753123074733439535e-01,7.246876925266561020e-01,0.000000000000000000e+00
7.784414903633535276e-02,9.221558509636647027e-01,0.000000000000000000e+00
9.872681506520375461e-01,1.273184934796236026e-02,0.000000000000000000e+00
9.539559127384692472e-01,4.604408726153078057e-02,0.000000000000000000e+00
9.745294603587982829e-01,2.547053964120169628e-02,0.000000000000000000e+00
6.150944393501937002e-01,3.849055606498064108e-01,1.000000000000000000e+00
9.974488617617318642e-01,2.551138238268174825e-03,0.000000000000000000e+00
9.995825038114978245e-01,4.174961885021033058e-04,0.000000000000000000e+00
1.159367011638378562e-05,9.999884063298836168e-01,1.000000000000000000e+00
4.643960672923711647e-02,9.535603932707629182e-01,1.000000000000000000e+00
1.099186214431840356e-04,9.998900813785569497e-01,1.000000000000000000e+00
1.795026118143424818e-02,9.820497388185658316e-01,1.000000000000000000e+00
3.569632321771581962e-01,6.430367678228418038e-01,1.000000000000000000e+00
4.330814514081152426e-04,9.995669185485918096e-01,1.000000000000000000e+00
2.037973058707175100e-01,7.962026941292823512e-01,1.000000000000000000e+00
6.046728559597431829e-01,3.953271440402568171e-01,0.000000000000000000e+00
9.883743712694844641e-01,1.162562873051551683e-02,0.000000000000000000e+00
3.317405090019268348e-03,9.966825949099806792e-01,1.000000000000000000e+00
9.968476083918026420e-01,3.152391608197279912e-03,0.000000000000000000e+00
3.977159693241941359e-03,9.960228403067580283e-01,1.000000000000000000e+00
1.220912251980704744e-03,9.987790877480192675e-01,1.000000000000000000e+00
2.282514089544169511e-01,7.717485910455831322e-01,0.000000000000000000e+00
3.103361982792342544e-01,6.896638017207658011e-01,0.000000000000000000e+00
8.918569427443434616e-01,1.081430572556565800e-01,0.000000000000000000e+00
3.711118709401966531e-01,6.288881290598032914e-01,1.000000000000000000e+00
1.231860094906786149e-02,9.876813990509321073e-01,1.000000000000000000e+00
1.490907500742557346e-01,8.509092499257442377e-01,0.000000000000000000e+00
9.443279066352475715e-01,5.567209336475246323e-02,1.000000000000000000e+00
7.646890629469289546e-01,2.353109370530710454e-01,1.000000000000000000e+00
5.368050310636880429e-01,4.631949689363120126e-01,1.000000000000000000e+00
9.993495859815846316e-01,6.504140184152852307e-04,0.000000000000000000e+00
1.747657227910016714e-03,9.982523427720899623e-01,1.000000000000000000e+00
2.648839762930651001e-02,9.735116023706935628e-01,0.000000000000000000e+00
4.225416368567174596e-05,9.999577458363142490e-01,1.000000000000000000e+00
3.768662643878593621e-01,6.231337356121406934e-01,1.000000000000000000e+00
5.225551021819416775e-01,4.774448978180583225e-01,0.000000000000000000e+00
9.967578748830945301e-01,3.242125116905498084e-03,0.000000000000000000e+00
9.974085246948940497e-01,2.591475305105945919e-03,0.000000000000000000e+00
9.625576378966884672e-01,3.744236210331156750e-02,0.000000000000000000e+00
4.902140770802813907e-02,9.509785922919717915e-01,1.000000000000000000e+00
6.697716930283134085e-01,3.302283069716865915e-01,1.000000000000000000e+00
9.927501457146845620e-01,7.249854285315586282e-03,0.000000000000000000e+00
8.058830710318816426e-02,9.194116928968119051e-01,1.000000000000000000e+00
4.276377014650651898e-01,5.723622985349346992e-01,0.000000000000000000e+00
7.655824467345327244e-04,9.992344175532654749e-01,1.000000000000000000e+00
